,uid,iid,rui,est,details,Iu,Ui,err
14264,3363,0743418174,0.0,2.117547239503451,{'was_impossible': False},116,205,2.117547239503451
12404,19711,0345404793,0.0,2.1175478470687215,{'was_impossible': False},38,29,2.1175478470687215
23971,196047,0345361792,0.0,2.1177771694139467,{'was_impossible': False},59,166,2.1177771694139467
28075,69232,0684867621,0.0,2.1178138842519365,{'was_impossible': False},140,48,2.1178138842519365
9700,12824,0380789019,8.0,2.1178317288353528,{'was_impossible': False},34,84,5.882168271164647
12990,278188,1551668300,0.0,2.118152411457304,{'was_impossible': False},26,38,2.118152411457304
6308,190844,0671027387,9.0,2.1182300347730956,{'was_impossible': False},26,89,6.881769965226905
11592,207341,0449221504,4.0,2.118308213468653,{'was_impossible': False},10,97,1.8816917865313472
7447,16795,0380796104,0.0,2.1183094141395604,{'was_impossible': False},464,27,2.1183094141395604
6342,98741,059035342X,0.0,2.118443181284427,{'was_impossible': False},235,237,2.118443181284427
10638,81298,080410753X,0.0,2.1185290503278713,{'was_impossible': False},29,125,2.1185290503278713
26301,76818,0671024248,0.0,2.1185586545653803,{'was_impossible': False},56,77,2.1185586545653803
2827,185233,0684853515,5.0,2.1186702725507995,{'was_impossible': False},338,35,2.8813297274492005
27554,145369,0440211727,0.0,2.1187620890319985,{'was_impossible': False},34,233,2.1187620890319985
31114,38556,0446607207,0.0,2.1189348673273196,{'was_impossible': False},19,37,2.1189348673273196
18037,153662,0345404793,0.0,2.1189396337182003,{'was_impossible': False},426,29,2.1189396337182003
33402,158033,0446672211,0.0,2.119233848686707,{'was_impossible': False},31,229,2.119233848686707
4530,200226,0373483899,0.0,2.119282152126173,{'was_impossible': False},223,29,2.119282152126173
13725,13552,0440201926,8.0,2.119365745865915,{'was_impossible': False},218,46,5.880634254134085
15869,21659,0385502532,0.0,2.1195529687195678,{'was_impossible': False},52,53,2.1195529687195678
29139,40943,0767905202,0.0,2.1196865142438455,{'was_impossible': False},134,34,2.1196865142438455
14141,51450,0425178579,0.0,2.119744222491278,{'was_impossible': False},72,56,2.119744222491278
33905,112559,0671034057,10.0,2.119763886253297,{'was_impossible': False},16,33,7.880236113746703
20573,57725,0374270325,6.0,2.119806102494744,{'was_impossible': False},22,28,3.880193897505256
28508,162780,068484477X,8.0,2.119909461280559,{'was_impossible': False},20,157,5.8800905387194415
28595,192245,0316781010,0.0,2.1200614416206354,{'was_impossible': False},34,53,2.1200614416206354
33071,206534,0553562614,0.0,2.120088693084157,{'was_impossible': False},104,39,2.120088693084157
25187,56447,0060938455,0.0,2.1200955856073027,{'was_impossible': False},97,124,2.1200955856073027
11605,185147,0385479565,0.0,2.1201499036559532,{'was_impossible': False},18,92,2.1201499036559532
12750,101876,068484477X,0.0,2.1204221378006562,{'was_impossible': False},123,157,2.1204221378006562
417,50225,014029628X,0.0,2.1204387469813004,{'was_impossible': False},76,87,2.1204387469813004
811,167349,0441000916,9.0,2.1205882162534198,{'was_impossible': False},107,27,6.87941178374658
17963,177690,0451410947,0.0,2.120619021037701,{'was_impossible': False},31,23,2.120619021037701
32452,142524,0553277472,9.0,2.1206917386588953,{'was_impossible': False},98,55,6.879308261341105
14999,114444,0451124340,0.0,2.120829113200287,{'was_impossible': False},86,31,2.120829113200287
30706,7158,0671729411,0.0,2.1208600028789393,{'was_impossible': False},97,36,2.1208600028789393
2866,211288,0679419454,0.0,2.1210158384357696,{'was_impossible': False},26,23,2.1210158384357696
33330,14232,0446673544,0.0,2.121147005739979,{'was_impossible': False},1,41,2.121147005739979
15648,125774,080410753X,0.0,2.1211472318485423,{'was_impossible': False},73,125,2.1211472318485423
29508,44728,0446672211,0.0,2.1212910767486495,{'was_impossible': False},102,229,2.1212910767486495
25507,104311,0452281784,9.0,2.12159811284891,{'was_impossible': False},13,34,6.878401887151091
4923,17950,038529929X,8.0,2.1217166456310292,{'was_impossible': False},96,47,5.878283354368971
10541,110912,0553096834,0.0,2.1217775171856563,{'was_impossible': False},151,30,2.1217775171856563
31211,45557,0671002481,9.0,2.1218442855311994,{'was_impossible': False},44,55,6.8781557144688
4032,268032,0553277472,0.0,2.121885595112859,{'was_impossible': False},85,55,2.121885595112859
29959,50730,0553279912,0.0,2.1219802487568535,{'was_impossible': False},35,163,2.1219802487568535
29533,39281,0425167313,0.0,2.1220519513264757,{'was_impossible': False},89,93,2.1220519513264757
7937,135831,0316666343,0.0,2.1221650907176466,{'was_impossible': False},114,447,2.1221650907176466
23994,148712,0061098795,0.0,2.122241010918628,{'was_impossible': False},17,26,2.122241010918628
33573,104211,0515120871,0.0,2.1224637847845584,{'was_impossible': False},52,30,2.1224637847845584
15671,53174,0446679364,0.0,2.1225527850983865,{'was_impossible': False},129,37,2.1225527850983865
6224,224349,0060938455,0.0,2.12260453901923,{'was_impossible': False},174,124,2.12260453901923
12365,206979,0385420161,0.0,2.122614507942371,{'was_impossible': False},18,60,2.122614507942371
7404,39441,0440226430,0.0,2.1226345751308746,{'was_impossible': False},28,202,2.1226345751308746
7240,26084,0440222656,5.0,2.1227311514576486,{'was_impossible': False},8,206,2.8772688485423514
10185,114868,0385507593,0.0,2.122878647395855,{'was_impossible': False},107,27,2.122878647395855
4749,259629,0553281798,0.0,2.1229648799370375,{'was_impossible': False},76,33,2.1229648799370375
24561,78834,1400031354,0.0,2.123021317423399,{'was_impossible': False},142,106,2.123021317423399
20291,105517,0671537458,0.0,2.123051037086855,{'was_impossible': False},83,47,2.123051037086855
30111,174726,0515135062,0.0,2.123085248010582,{'was_impossible': False},35,57,2.123085248010582
5691,21014,0553579754,0.0,2.1231422676422764,{'was_impossible': False},291,78,2.1231422676422764
9881,203240,0671026682,0.0,2.1231603830275363,{'was_impossible': False},92,26,2.1231603830275363
10210,200226,0515132020,7.0,2.1232256174600734,{'was_impossible': False},223,104,4.876774382539926
9548,114444,0380718332,0.0,2.1233299903063094,{'was_impossible': False},86,100,2.1233299903063094
33120,117111,0671011367,0.0,2.1234873555677742,{'was_impossible': False},50,60,2.1234873555677742
13144,156150,0553213105,0.0,2.1235371738420517,{'was_impossible': False},169,51,2.1235371738420517
18973,162564,0373484224,0.0,2.1236006789126196,{'was_impossible': False},7,60,2.1236006789126196
26525,112914,0316789089,0.0,2.1236027415435945,{'was_impossible': False},14,42,2.1236027415435945
17352,231827,0515121843,0.0,2.123704091207495,{'was_impossible': False},47,70,2.123704091207495
7780,93629,0446360589,6.0,2.1237241101317137,{'was_impossible': False},61,84,3.8762758898682863
16741,187145,0553801376,0.0,2.1238643194727738,{'was_impossible': False},135,27,2.1238643194727738
25296,230699,0425080021,0.0,2.1239711036638984,{'was_impossible': False},16,25,2.1239711036638984
15462,36715,0440204887,9.0,2.1239997393923935,{'was_impossible': False},47,30,6.876000260607606
14289,153662,014023313X,0.0,2.1242160377579173,{'was_impossible': False},426,77,2.1242160377579173
34224,87555,0449212602,10.0,2.1242204786346885,{'was_impossible': False},178,132,7.8757795213653115
10190,78783,0142001740,0.0,2.124246569960431,{'was_impossible': False},353,238,2.124246569960431
8143,107784,0553565915,5.0,2.1242901550777664,{'was_impossible': False},121,29,2.8757098449222336
2624,207349,0821769367,0.0,2.124325506815866,{'was_impossible': False},33,32,2.124325506815866
7813,159834,0380817446,0.0,2.1244891174765552,{'was_impossible': False},15,26,2.1244891174765552
8272,929,0345285549,5.0,2.124504798484701,{'was_impossible': False},10,27,2.875495201515299
4151,107301,0375703861,0.0,2.1245131267293464,{'was_impossible': False},56,80,2.1245131267293464
13648,81492,0743418190,0.0,2.12455349406898,{'was_impossible': False},96,26,2.12455349406898
14499,86202,0804106304,0.0,2.1246831639496833,{'was_impossible': False},58,223,2.1246831639496833
13283,37293,0671000306,9.0,2.1247897657378356,{'was_impossible': False},18,31,6.875210234262164
5193,81492,0671004107,0.0,2.1248328934842005,{'was_impossible': False},96,66,2.1248328934842005
26770,6251,0446600253,0.0,2.124958628125742,{'was_impossible': False},172,27,2.124958628125742
15532,177458,0886777844,8.0,2.125264293254686,{'was_impossible': False},107,35,5.874735706745314
11492,138602,0440220793,0.0,2.125266680061519,{'was_impossible': False},28,34,2.125266680061519
31446,167471,0425179613,0.0,2.125314110982714,{'was_impossible': False},99,40,2.125314110982714
23445,208829,0671042262,0.0,2.125345452269866,{'was_impossible': False},105,64,2.125345452269866
15412,48494,0373243790,0.0,2.1253584890516386,{'was_impossible': False},84,44,2.1253584890516386
23462,193350,0425168298,0.0,2.125460376715596,{'was_impossible': False},12,38,2.125460376715596
5992,51526,0345417623,0.0,2.125478644063877,{'was_impossible': False},41,126,2.125478644063877
13083,122793,067103619X,9.0,2.1255497653586763,{'was_impossible': False},86,35,6.874450234641324
4977,189666,0553280341,0.0,2.125572323909285,{'was_impossible': False},13,138,2.125572323909285
650,190925,0553572040,0.0,2.125692573629539,{'was_impossible': False},168,32,2.125692573629539
22228,28204,0552996009,9.0,2.1257252289652406,{'was_impossible': False},131,27,6.874274771034759
27783,110912,0446525774,0.0,2.125915112090566,{'was_impossible': False},151,21,2.125915112090566
28810,216466,0553578316,0.0,2.1260065889025377,{'was_impossible': False},52,45,2.1260065889025377
8110,82164,0446613436,8.0,2.126186177931679,{'was_impossible': False},25,33,5.873813822068321
4655,131046,0312265867,0.0,2.12641816096352,{'was_impossible': False},133,73,2.12641816096352
7595,125411,0515120898,0.0,2.126419256067407,{'was_impossible': False},23,28,2.126419256067407
34693,269890,0553292722,0.0,2.126620702034483,{'was_impossible': False},44,62,2.126620702034483
33153,179772,0385511612,0.0,2.1266882107124316,{'was_impossible': False},25,55,2.1266882107124316
15319,254465,055358264X,0.0,2.1267843278531697,{'was_impossible': False},168,47,2.1267843278531697
34652,43687,0449910237,0.0,2.1268711876119335,{'was_impossible': False},42,49,2.1268711876119335
16924,95991,0425147584,7.0,2.1269916667146154,{'was_impossible': False},37,66,4.873008333285385
25061,224138,0452260116,0.0,2.127360187495943,{'was_impossible': False},93,60,2.127360187495943
17983,86202,0553572997,0.0,2.1273914060219723,{'was_impossible': False},58,140,2.1273914060219723
32283,213207,0786881852,0.0,2.127505205012632,{'was_impossible': False},10,89,2.127505205012632
13868,222296,0671003755,6.0,2.127557348054692,{'was_impossible': False},79,178,3.872442651945308
20697,164027,0679781587,0.0,2.1276544182853305,{'was_impossible': False},67,232,2.1276544182853305
32550,51526,0786885688,0.0,2.127719802143006,{'was_impossible': False},41,54,2.127719802143006
24373,51883,0140179836,0.0,2.1278359624694985,{'was_impossible': False},85,50,2.1278359624694985
10159,221510,0440217466,0.0,2.1280027114585707,{'was_impossible': False},11,38,2.1280027114585707
11616,236283,0671670689,0.0,2.1281045214984147,{'was_impossible': False},256,55,2.1281045214984147
16201,145449,0446603422,8.0,2.12831431616338,{'was_impossible': False},60,30,5.8716856838366205
33740,164675,0451166892,8.0,2.12837830835551,{'was_impossible': False},19,106,5.87162169164449
28331,192245,0425137562,0.0,2.1284995809077913,{'was_impossible': False},34,35,2.1284995809077913
9378,173486,0449203794,9.0,2.128721848291227,{'was_impossible': False},8,42,6.871278151708773
11968,5609,0385511612,0.0,2.1287496654028044,{'was_impossible': False},22,55,2.1287496654028044
519,104211,0425155722,0.0,2.1288448157316777,{'was_impossible': False},52,34,2.1288448157316777
19401,257204,0345334531,0.0,2.1290417967758293,{'was_impossible': False},98,43,2.1290417967758293
20829,264657,067976402X,4.0,2.1293354958551514,{'was_impossible': False},23,242,1.8706645041448486
31106,234359,0345438825,0.0,2.129505361799699,{'was_impossible': False},61,26,2.129505361799699
16769,81492,0060987529,0.0,2.129585510636698,{'was_impossible': False},96,105,2.129585510636698
12392,130570,0312986343,0.0,2.1297295789260966,{'was_impossible': False},25,52,2.1297295789260966
32262,110973,0345370775,0.0,2.129788387819367,{'was_impossible': False},231,203,2.129788387819367
26619,151143,0440225701,0.0,2.1298246583455915,{'was_impossible': False},18,154,2.1298246583455915
22233,157273,0385335881,0.0,2.130159853016372,{'was_impossible': False},131,85,2.130159853016372
27378,125878,0375727132,0.0,2.1302717426996667,{'was_impossible': False},17,57,2.1302717426996667
30868,173481,0345300203,0.0,2.130600254431111,{'was_impossible': False},44,33,2.130600254431111
5878,163804,0312960344,0.0,2.1308056340529355,{'was_impossible': False},88,26,2.1308056340529355
13078,133747,0375412824,0.0,2.1309670964290732,{'was_impossible': False},81,44,2.1309670964290732
30208,129008,0804114609,0.0,2.130972828559839,{'was_impossible': False},44,40,2.130972828559839
15361,124363,0440241162,0.0,2.131028268379204,{'was_impossible': False},48,52,2.131028268379204
30143,133689,0451188462,0.0,2.131082259451288,{'was_impossible': False},73,42,2.131082259451288
3603,138189,0440214041,0.0,2.1311230054183827,{'was_impossible': False},19,235,2.1311230054183827
17727,201526,0671759361,0.0,2.1312814733122547,{'was_impossible': False},81,24,2.1312814733122547
870,193676,0440235596,0.0,2.1312976694827923,{'was_impossible': False},62,106,2.1312976694827923
17320,114444,0141000198,0.0,2.1313438391734416,{'was_impossible': False},86,78,2.1313438391734416
8679,89093,0440178002,0.0,2.131344676418991,{'was_impossible': False},6,43,2.131344676418991
6540,128208,0679781587,0.0,2.1314068594909914,{'was_impossible': False},79,232,2.1314068594909914
1302,127233,1400031346,0.0,2.1315545078247498,{'was_impossible': False},145,56,2.1315545078247498
34343,271705,0671028367,0.0,2.131735108625748,{'was_impossible': False},67,36,2.131735108625748
13440,177690,0141000198,0.0,2.1317860431173634,{'was_impossible': False},31,78,2.1317860431173634
21002,209156,0375703861,0.0,2.131795820265272,{'was_impossible': False},6,80,2.131795820265272
6923,32802,0515130966,6.0,2.131809820413929,{'was_impossible': False},29,56,3.868190179586071
26442,81216,0671708635,0.0,2.13186635385973,{'was_impossible': False},22,66,2.13186635385973
3741,151143,0446604801,0.0,2.1319150122228803,{'was_impossible': False},18,90,2.1319150122228803
8380,174304,0553212478,0.0,2.131948146275391,{'was_impossible': False},138,29,2.131948146275391
23031,31315,0671776975,0.0,2.1323546572255543,{'was_impossible': False},251,27,2.1323546572255543
12752,187170,0345339703,0.0,2.1323581090274626,{'was_impossible': False},43,97,2.1323581090274626
9186,43619,0375412824,0.0,2.132558654734149,{'was_impossible': False},94,44,2.132558654734149
3022,96771,0671793489,0.0,2.132618999955245,{'was_impossible': False},23,75,2.132618999955245
11735,149802,0345459202,0.0,2.132816900444559,{'was_impossible': False},15,44,2.132816900444559
32580,230522,014028009X,0.0,2.13296562810583,{'was_impossible': False},330,126,2.13296562810583
31793,51883,0671003364,0.0,2.132999579206385,{'was_impossible': False},85,26,2.132999579206385
1773,255078,0425152251,0.0,2.1331394151693015,{'was_impossible': False},20,74,2.1331394151693015
1020,12824,0440206154,8.0,2.133230534753144,{'was_impossible': False},34,162,5.866769465246856
34750,184299,0451167317,0.0,2.1332314029594217,{'was_impossible': False},164,81,2.1332314029594217
6560,85426,0385420161,0.0,2.1333276374756074,{'was_impossible': False},86,60,2.1333276374756074
4435,258185,0515125628,7.0,2.133372748223911,{'was_impossible': False},80,34,4.866627251776089
