,uid,iid,rui,est,details,Iu,Ui,err
20803,81977,068483376X,0.0,2.1265563861513397,{'was_impossible': False},57,36,2.1265563861513397
10893,53241,0449910237,0.0,2.126827435227505,{'was_impossible': False},26,57,2.126827435227505
11344,249695,0553210092,0.0,2.1269118524437647,{'was_impossible': False},28,42,2.1269118524437647
3691,253106,0316666343,0.0,2.1269441850550104,{'was_impossible': False},28,420,2.1269441850550104
28269,13552,0446607207,9.0,2.1270584933675347,{'was_impossible': False},204,34,6.872941506632465
23814,115490,0553296981,0.0,2.1273091596593074,{'was_impossible': False},154,62,2.1273091596593074
23675,236283,1559029838,0.0,2.127312664363669,{'was_impossible': False},234,84,2.127312664363669
2302,110973,0070212570,10.0,2.1273232888256812,{'was_impossible': False},233,102,7.872676711174319
29772,156670,0156628708,0.0,2.1274162276202677,{'was_impossible': False},5,56,2.1274162276202677
1937,82407,0743417682,0.0,2.1274316745274584,{'was_impossible': False},34,29,2.1274316745274584
14695,120093,0451169522,0.0,2.1275537403438665,{'was_impossible': False},50,53,2.1275537403438665
10186,21014,015100692X,0.0,2.127601180855438,{'was_impossible': False},286,50,2.127601180855438
18252,6575,0312144075,9.0,2.127681325819034,{'was_impossible': False},191,51,6.872318674180966
5798,67270,0312274920,9.0,2.1279367089196968,{'was_impossible': False},12,44,6.872063291080304
19852,153662,0373484224,9.0,2.1279570106483283,{'was_impossible': False},430,66,6.872042989351671
32647,110973,0380710218,0.0,2.127994586626663,{'was_impossible': False},233,77,2.127994586626663
3578,189516,0385492081,0.0,2.1285337114372505,{'was_impossible': False},57,137,2.1285337114372505
33023,217121,0743227441,0.0,2.1285419166781594,{'was_impossible': False},69,69,2.1285419166781594
17458,98787,0804114986,7.0,2.1289047091286815,{'was_impossible': False},66,97,4.8710952908713185
18218,119575,0449221482,0.0,2.128926630721042,{'was_impossible': False},87,91,2.128926630721042
5077,125411,0804114986,10.0,2.129018563987171,{'was_impossible': False},29,97,7.870981436012829
15573,43619,0440226430,0.0,2.1290507830549954,{'was_impossible': False},88,200,2.1290507830549954
13673,126726,0446603929,0.0,2.1290624804558655,{'was_impossible': False},23,53,2.1290624804558655
9808,105374,0060391626,0.0,2.1292279319018474,{'was_impossible': False},43,66,2.1292279319018474
27355,14387,0553576925,6.0,2.129314142765385,{'was_impossible': False},26,35,3.870685857234615
26415,60244,0375705856,7.0,2.1293384946069036,{'was_impossible': False},345,61,4.870661505393096
12365,58911,0385510438,8.0,2.1294467134383197,{'was_impossible': False},14,42,5.87055328656168
33119,100264,0446601241,7.0,2.1295130237517577,{'was_impossible': False},30,112,4.870486976248243
7093,31040,051512219X,0.0,2.1295381068231576,{'was_impossible': False},33,45,2.1295381068231576
32333,242646,0061013412,8.0,2.1296312729907156,{'was_impossible': False},62,27,5.870368727009284
23494,210874,0743225406,0.0,2.1296672498475577,{'was_impossible': False},26,75,2.1296672498475577
24562,240051,0671534742,5.0,2.1297448122904252,{'was_impossible': False},17,32,2.8702551877095748
22166,16795,0671683993,0.0,2.129745443451215,{'was_impossible': False},459,50,2.129745443451215
32690,102647,0345311396,6.0,2.1301191774065185,{'was_impossible': False},92,27,3.8698808225934815
20258,119517,0515131229,0.0,2.1302426038848155,{'was_impossible': False},29,120,2.1302426038848155
2073,87143,0451169522,0.0,2.1302569335877526,{'was_impossible': False},13,53,2.1302569335877526
18062,235392,0440206154,0.0,2.1303536061753126,{'was_impossible': False},95,158,2.1303536061753126
11898,245827,0345404319,0.0,2.130408430914933,{'was_impossible': False},115,35,2.130408430914933
28941,201768,0440213525,10.0,2.1304115596288735,{'was_impossible': False},52,172,7.8695884403711265
16177,181687,0375414053,8.0,2.1304513983270965,{'was_impossible': False},86,37,5.8695486016729035
14190,211426,0553234811,0.0,2.1305494306746273,{'was_impossible': False},222,28,2.1305494306746273
20480,185147,0440214041,0.0,2.1305503902167557,{'was_impossible': False},15,226,2.1305503902167557
30361,268032,0671894455,0.0,2.1306989565429824,{'was_impossible': False},95,74,2.1306989565429824
15503,26593,0805059555,0.0,2.13079303325161,{'was_impossible': False},35,40,2.13079303325161
31985,60244,002542730X,0.0,2.1310644713325653,{'was_impossible': False},345,88,2.1310644713325653
13652,268022,0440204887,10.0,2.1311077925882764,{'was_impossible': False},1,30,7.868892207411724
33949,8019,0553281798,8.0,2.1311193669515562,{'was_impossible': False},14,38,5.868880633048444
24354,37950,0553560271,0.0,2.131203101946636,{'was_impossible': False},133,26,2.131203101946636
20316,9908,0821770209,0.0,2.1314220817794878,{'was_impossible': False},20,29,2.1314220817794878
5696,16634,0425173631,0.0,2.1315067766392555,{'was_impossible': False},140,30,2.1315067766392555
31076,157273,0451151259,0.0,2.1315235054754043,{'was_impossible': False},132,47,2.1315235054754043
28871,85993,0446600474,0.0,2.1317362538642666,{'was_impossible': False},49,39,2.1317362538642666
2865,13552,0440185327,8.0,2.1319812197331873,{'was_impossible': False},204,38,5.868018780266812
1325,100846,0767905385,0.0,2.1320081430130395,{'was_impossible': False},103,58,2.1320081430130395
15387,99630,1885171080,5.0,2.132011225775123,{'was_impossible': False},23,37,2.867988774224877
25929,254465,0312966806,0.0,2.132013870224707,{'was_impossible': False},166,55,2.132013870224707
23186,213126,0375727132,6.0,2.132913316785281,{'was_impossible': False},44,56,3.867086683214719
10819,213126,0375725784,0.0,2.132939793310348,{'was_impossible': False},44,99,2.132939793310348
2884,248547,0553280368,0.0,2.133074704455598,{'was_impossible': False},7,114,2.133074704455598
19195,240035,0671002481,0.0,2.133076859820333,{'was_impossible': False},62,53,2.133076859820333
12202,108950,0060930535,0.0,2.1330789750468555,{'was_impossible': False},33,168,2.1330789750468555
9420,110912,0553580221,0.0,2.1333065308074612,{'was_impossible': False},159,78,2.1333065308074612
33565,54453,0743467523,0.0,2.1333677943942946,{'was_impossible': False},11,48,2.1333677943942946
8692,246776,0316602051,8.0,2.13345922117443,{'was_impossible': False},19,48,5.86654077882557
30625,56959,0061098035,9.0,2.133615688647411,{'was_impossible': False},78,24,6.866384311352589
3964,240035,0425136981,0.0,2.133624669714749,{'was_impossible': False},62,56,2.133624669714749
27713,174304,0316769487,10.0,2.133626054019659,{'was_impossible': False},143,140,7.866373945980341
30709,236283,0515136379,0.0,2.133704192408965,{'was_impossible': False},234,62,2.133704192408965
13151,205473,0375726403,0.0,2.1337466119758868,{'was_impossible': False},51,125,2.1337466119758868
27420,48046,0451184963,0.0,2.133761302491405,{'was_impossible': False},69,83,2.133761302491405
8905,229313,1573229326,8.0,2.133829144679267,{'was_impossible': False},67,78,5.866170855320733
12513,193676,0316780812,0.0,2.133891441348966,{'was_impossible': False},67,20,2.133891441348966
21402,114178,0446607207,0.0,2.133957322682332,{'was_impossible': False},18,34,2.133957322682332
8596,269397,0451186362,0.0,2.1339694604978128,{'was_impossible': False},8,66,2.1339694604978128
21079,142524,0399146431,9.0,2.133992326685696,{'was_impossible': False},105,49,6.866007673314304
6168,54453,038572179X,0.0,2.1340576288005106,{'was_impossible': False},11,85,2.1340576288005106
4097,261829,0312974256,8.0,2.1340621941453017,{'was_impossible': False},157,62,5.865937805854698
12354,68256,0140042598,0.0,2.1341604486210572,{'was_impossible': False},31,38,2.1341604486210572
21316,128610,0449002411,0.0,2.1342493717665096,{'was_impossible': False},17,32,2.1342493717665096
27748,235842,059035342X,0.0,2.134261480349682,{'was_impossible': False},94,214,2.134261480349682
27514,119505,0064472795,0.0,2.1344978091679265,{'was_impossible': False},15,34,2.1344978091679265
24202,88733,0380804557,0.0,2.134498220031085,{'was_impossible': False},100,23,2.134498220031085
13447,136205,034538475X,0.0,2.134579406805589,{'was_impossible': False},98,94,2.134579406805589
3337,194519,0060964049,5.0,2.1345897484279153,{'was_impossible': False},8,39,2.8654102515720847
30762,259004,0860074382,0.0,2.1346223018976467,{'was_impossible': False},20,32,2.1346223018976467
24692,112026,0670894605,9.0,2.1346702029021047,{'was_impossible': False},138,28,6.865329797097895
14239,236172,068484477X,0.0,2.1346850619150604,{'was_impossible': False},70,141,2.1346850619150604
22267,247055,0425178579,0.0,2.134732672312134,{'was_impossible': False},37,53,2.134732672312134
11002,265115,0842329242,0.0,2.134772050586615,{'was_impossible': False},247,69,2.134772050586615
28291,146348,0553569074,8.0,2.134846646777717,{'was_impossible': False},75,23,5.865153353222283
8629,170634,0671027387,0.0,2.135314734949011,{'was_impossible': False},32,95,2.135314734949011
15337,245157,0679735909,0.0,2.135336582680018,{'was_impossible': False},8,57,2.135336582680018
27297,85656,0425107469,0.0,2.1356096348071367,{'was_impossible': False},47,60,2.1356096348071367
33677,110973,0385509456,0.0,2.1356452801294394,{'was_impossible': False},233,44,2.1356452801294394
24250,182085,0140386645,10.0,2.135672302983119,{'was_impossible': False},124,30,7.864327697016881
16630,39441,0451147367,7.0,2.135870957936543,{'was_impossible': False},23,34,4.864129042063457
2495,128696,0684865742,8.0,2.135952183981688,{'was_impossible': False},62,58,5.864047816018312
20773,216724,0316776963,0.0,2.135955759765045,{'was_impossible': False},17,145,2.135955759765045
2727,117111,0440201926,0.0,2.1360728648769336,{'was_impossible': False},48,53,2.1360728648769336
22838,188951,0345313860,0.0,2.1364154328060665,{'was_impossible': False},13,161,2.1364154328060665
28604,160819,038550926X,0.0,2.1364591112720976,{'was_impossible': False},94,64,2.1364591112720976
30696,188583,0380789019,9.0,2.136468184188772,{'was_impossible': False},23,85,6.863531815811228
27032,200226,0515116068,0.0,2.136510765290835,{'was_impossible': False},215,24,2.136510765290835
26846,76102,0425141233,8.0,2.1365577653866037,{'was_impossible': False},25,43,5.863442234613396
8977,159033,1931561648,9.0,2.1367115738582445,{'was_impossible': False},169,32,6.8632884261417555
5153,133689,0451124340,0.0,2.136732090839132,{'was_impossible': False},68,31,2.136732090839132
15074,184299,0553258001,0.0,2.1368548937545784,{'was_impossible': False},169,38,2.1368548937545784
4594,79740,0671034057,0.0,2.1368739404504837,{'was_impossible': False},30,32,2.1368739404504837
34651,41086,0312265859,0.0,2.136988872044337,{'was_impossible': False},13,41,2.136988872044337
18532,196047,0671510053,0.0,2.1373688120129337,{'was_impossible': False},62,122,2.1373688120129337
9463,98356,0425158640,7.0,2.13764395107897,{'was_impossible': False},8,19,4.86235604892103
13124,88733,0060976845,0.0,2.1376497461816677,{'was_impossible': False},100,188,2.1376497461816677
28534,196047,0670865796,0.0,2.137704896452021,{'was_impossible': False},62,53,2.137704896452021
12061,236172,0451162072,0.0,2.137776135543931,{'was_impossible': False},70,37,2.137776135543931
7896,48494,0061000043,0.0,2.137777994045379,{'was_impossible': False},96,40,2.137777994045379
23850,204964,0312283709,0.0,2.137855307707422,{'was_impossible': False},14,24,2.137855307707422
20482,250510,0684865742,0.0,2.1379305839779312,{'was_impossible': False},23,58,2.1379305839779312
17540,68256,0060976845,0.0,2.137937285924914,{'was_impossible': False},31,188,2.137937285924914
5175,29259,0553569155,0.0,2.138071100436732,{'was_impossible': False},123,42,2.138071100436732
13613,16601,0440211263,0.0,2.1383424336027543,{'was_impossible': False},9,115,2.1383424336027543
1037,91026,0767913000,0.0,2.138494514741176,{'was_impossible': False},13,37,2.138494514741176
13284,159033,0385504209,10.0,2.138525584108172,{'was_impossible': False},169,324,7.861474415891828
25145,194669,0767902513,0.0,2.1386473480989077,{'was_impossible': False},81,20,2.1386473480989077
16358,135045,0553575384,0.0,2.1386658470487134,{'was_impossible': False},147,33,2.1386658470487134
20944,204864,0553571656,0.0,2.138877203242206,{'was_impossible': False},316,38,2.138877203242206
28504,23511,0060928336,0.0,2.1390130385805626,{'was_impossible': False},43,286,2.1390130385805626
13738,187145,0385337116,0.0,2.1393247029800406,{'was_impossible': False},146,27,2.1393247029800406
28541,153513,0060987529,0.0,2.139615176251349,{'was_impossible': False},43,107,2.139615176251349
33934,204591,0671034057,7.0,2.1396201304334905,{'was_impossible': False},37,32,4.8603798695665095
31940,48494,0440236673,0.0,2.1396844978960408,{'was_impossible': False},96,158,2.1396844978960408
16321,211426,0312306326,0.0,2.139696699342763,{'was_impossible': False},222,45,2.139696699342763
33457,79977,0440225825,0.0,2.1397351111389407,{'was_impossible': False},27,35,2.1397351111389407
24108,35859,1558744150,0.0,2.1398150962927596,{'was_impossible': False},548,67,2.1398150962927596
26799,274549,0440209412,0.0,2.139912794535354,{'was_impossible': False},28,45,2.139912794535354
32910,11724,0515113328,8.0,2.1399554532463814,{'was_impossible': False},21,34,5.860044546753619
31568,153662,0446608890,0.0,2.1400736335832846,{'was_impossible': False},430,63,2.1400736335832846
25634,277427,0743406176,8.0,2.140184373407873,{'was_impossible': False},110,18,5.859815626592127
30414,243,0684848783,0.0,2.1401949782118574,{'was_impossible': False},40,58,2.1401949782118574
9067,224764,0440180295,0.0,2.140261734297276,{'was_impossible': False},131,58,2.140261734297276
33856,266650,0316603287,0.0,2.1403579611564,{'was_impossible': False},11,36,2.1403579611564
20174,6575,1573229385,0.0,2.1403582488761557,{'was_impossible': False},191,26,2.1403582488761557
23123,227884,0679744398,0.0,2.1406009623909044,{'was_impossible': False},33,61,2.1406009623909044
30947,155495,0345339711,10.0,2.1407393307642666,{'was_impossible': False},28,87,7.859260669235733
7796,278188,044022103X,8.0,2.1412212307354532,{'was_impossible': False},29,89,5.858778769264546
21407,214528,034530988X,0.0,2.1412308636582904,{'was_impossible': False},6,23,2.1412308636582904
25886,196047,0446605239,0.0,2.1414882904500643,{'was_impossible': False},62,200,2.1414882904500643
25474,110483,0064471837,0.0,2.141544394228165,{'was_impossible': False},26,19,2.141544394228165
3525,147141,0060809833,0.0,2.141588287089057,{'was_impossible': False},71,32,2.141588287089057
27074,48494,080410753X,10.0,2.1419292703291104,{'was_impossible': False},96,118,7.85807072967089
23305,104665,0345335465,0.0,2.141956882478157,{'was_impossible': False},121,32,2.141956882478157
26112,71207,0449911004,0.0,2.1421234433695657,{'was_impossible': False},21,34,2.1421234433695657
20599,209536,034538475X,7.0,2.142614796169229,{'was_impossible': False},19,94,4.857385203830772
26693,14422,0385503857,0.0,2.1426836558605413,{'was_impossible': False},95,54,2.1426836558605413
33367,105108,0375727345,0.0,2.1427417059186618,{'was_impossible': False},21,199,2.1427417059186618
1119,224764,0451190556,6.0,2.142941936260981,{'was_impossible': False},131,39,3.857058063739019
9025,5539,0446607711,0.0,2.1429827710725182,{'was_impossible': False},19,70,2.1429827710725182
8529,258185,0515126772,0.0,2.1430891347568943,{'was_impossible': False},83,92,2.1430891347568943
5675,23768,0446310786,0.0,2.1431688584798376,{'was_impossible': False},337,157,2.1431688584798376
12207,133747,0767905180,6.0,2.1433272334022164,{'was_impossible': False},95,94,3.8566727665977836
62,135398,0553279556,0.0,2.1433745916298577,{'was_impossible': False},13,103,2.1433745916298577
26932,68555,0060930535,0.0,2.14360965718576,{'was_impossible': False},188,168,2.14360965718576
26246,156300,0425142485,10.0,2.1438178109815142,{'was_impossible': False},40,45,7.856182189018486
